time,open,high,low,close,Volume
1587168000,7026.78,7293.08,7014.4,7248.6,49488.542819
1587254400,7248.6,7266.15,7055.6,7120.74,45664.86393
1587340800,7121.4,7220,6751,6826.83,90149.49137
1587427200,6828.98,6940,6762,6841.37,60109.710808
1587513600,6841.36,7156.38,6818,7125.14,61486.377334
1587600000,7125.12,7738,7020,7482.39,102773.569561
1587686400,7483.96,7615.96,7388,7505,60182.119939
1587772800,7505,7705,7431.07,7538.67,43874.427726
1587859200,7539.03,7700,7480,7693.1,50522.616209
1587945600,7693.1,7792.02,7606,7774.62,65441.339576
1588032000,7773.51,7780,7659.12,7738.98,46302.752638
1588118400,7738.58,8952.89,7710.05,8778.57,183546.887514
1588204800,8778.58,9460,8401,8620,206277.214124
1588291200,8620,9059.18,8613.56,8826.96,91468.815059
1588377600,8825.67,9010,8753,8972.05,59002.08755
1588464000,8972.58,9200,8712,8894.16,90126.065643
1588550400,8894.15,8950,8522,8871.96,84418.512331
1588636800,8871.92,9118.58,8760,9021.83,76480.765342
1588723200,9021.36,9395,8906.21,9142.92,105925.30242
1588809600,9143.4,10067,9021,9986.4,147154.611378
1588896000,9986.3,10035.96,9705,9800.01,100683.7964
1588982400,9800.02,9914.25,9520,9539.4,81950.679567
1589068800,9539.1,9574.83,8117,8722.77,183865.182028
1589155200,8722.77,9168,8200,8561.52,168807.251832
1589241600,8562.04,8978.26,8528.78,8810.79,86522.780066
1589328000,8810.99,9398,8792.99,9309.37,92466.274018
1589414400,9309.35,9939,9256.76,9791.98,129565.37747
1589500800,9791.97,9845.62,9150,9316.42,115890.761516
1589587200,9315.96,9588,9220,9381.27,59587.627862
1589673600,9380.81,9888,9322.1,9680.04,68647.764323
1589760000,9681.11,9950,9464.23,9733.93,82006.603583
1589846400,9733.93,9897.21,9474,9775.53,78539.760454
1589932800,9775.13,9842,9326,9511.43,74923.73809
1590019200,9511.43,9578.47,8815,9068.65,108928.780969
1590105600,9067.51,9271,8933.52,9170,58943.131024
1590192000,9170,9307.85,9070,9179.15,43526.296966
1590278400,9179.01,9298,8700,8720.34,70379.86645
1590364800,8718.14,8979.66,8642.72,8900.35,62833.910949
1590451200,8900.35,9017.67,8700,8841.18,58299.770138
1590537600,8841,9225,8811.73,9204.07,68910.355514
1590624000,9204.07,9625.47,9110,9575.89,74110.787662
1590710400,9575.87,9605.26,9330,9427.07,57374.362961
1590796800,9426.6,9740,9331.23,9697.72,55665.27254
1590883200,9697.72,9700,9381.41,9448.27,48333.786403
1590969600,9448.27,10380,9421.67,10200.77,76649.12696
1591056000,10202.71,10228.99,9266,9518.04,108970.773151
1591142400,9518.02,9690,9365.21,9666.24,46252.644939
1591228800,9666.32,9881.63,9450,9789.06,57456.100969
1591315200,9788.14,9854.75,9581,9621.16,47788.05005
1591401600,9621.17,9735,9531.05,9666.3,32752.950893
1591488000,9666.85,9802,9372.46,9746.99,57952.848385
1591574400,9746.99,9800,9633,9782.01,40664.664125
1591660800,9782,9877,9570,9772.43,46024.001289
1591747200,9772.44,9992.72,9704.18,9885,47130.762982
1591833600,9885.22,9964,9113,9280.4,94418.98473
1591920000,9278.88,9557.12,9232.51,9465.13,50119.066932
1592006400,9464.96,9494.73,9351,9473.34,27759.784851
1592092800,9473.34,9480.99,9245,9342.1,30055.44939
1592179200,9342.1,9495,8910.45,9426.02,86107.924707
1592265600,9426.05,9589,9373.09,9525.59,52052.446927
1592352000,9526.97,9565,9236.61,9465.14,48046.411152
1592438400,9465.13,9489,9280,9386.32,37381.953765
1592524800,9386.32,9438.3,9215.79,9310.23,45330.983673
1592611200,9310.23,9395,9170.95,9358.95,30329.065384
1592697600,9358.95,9422,9281.54,9294.69,24316.926234
1592784000,9294.69,9780,9277.09,9685.69,57895.468343
1592870400,9685.69,9720,9577.03,9624.89,41031.02938
1592956800,9624.33,9670,9208,9296.49,61571.475811
1593043200,9298.33,9340,9009.69,9249.49,55831.619156
1593129600,9249.49,9298,9045.45,9162.21,50292.298277
1593216000,9162.21,9196.24,8833,9012,46290.930113
1593302400,9012,9191,8948.06,9116.35,30688.176421
1593388800,9116.16,9238,9024.67,9192.56,42120.293261
1593475200,9192.93,9205,9064.89,9138.55,31463.162801
1593561600,9138.08,9292,9080.1,9232,38488.528699
1593648000,9231.99,9261.96,8940,9086.54,45725.168076
1593734400,9086.54,9125,9037.47,9058.26,28943.420177
1593820800,9057.79,9190,9040.04,9135.46,26441.968484
1593907200,9135,9145.24,8893.03,9069.41,34073.653627
1593993600,9069.41,9375,9055.92,9344.2,54463.132277
1594080000,9342.47,9379.42,9203,9257.39,34587.336678
1594166400,9257.4,9470,9231,9436.06,56140.517781
1594252800,9436.06,9440.79,9160,9232.43,48044.450645
1594339200,9232.42,9317.48,9125,9288.34,38295.494006
1594425600,9288.34,9299.28,9178.25,9234.03,22561.366
1594512000,9234.02,9345,9157.5,9302.75,30872.702286
1594598400,9303.31,9343.82,9200.89,9242.62,42740.069115
1594684800,9242.61,9279.54,9113,9255.85,45772.552509
1594771200,9255.85,9276.49,9160.57,9197.6,39053.579665
1594857600,9197.6,9226.15,9047.25,9133.72,43375.571191
1594944000,9133.72,9186.83,9089.81,9154.32,28054.358741
1595030400,9154.31,9219.3,9121.1,9170.28,22554.541457
1595116800,9170.3,9232.27,9101.35,9208.99,26052.019417
1595203200,9208.99,9221.52,9131,9160.78,35458.764082
1595289600,9160.78,9437.73,9152.8,9390,60413.582486
1595376000,9390,9544,9261,9518.16,48815.004107
1595462400,9518.16,9664,9440.33,9603.27,51856.2335
1595548800,9603.27,9637,9463.44,9537.8,43931.136205
1595635200,9538.1,9732.9,9513,9700.42,40679.545416
1595721600,9700.42,10111,9650,9931.54,65279.269319
1595808000,9931.54,11394.86,9917.21,11029.96,150188.933144
1595894400,11029.96,11242.23,10565,10906.27,97267.734187
1595980800,10906.27,11342.82,10812,11100.53,76838.094233
1596067200,11100.52,11170,10831,11099.61,60794.826456
1596153600,11099.79,11444,10960,11335.46,70063.660974
1596240000,11335.46,11861,11220,11801.17,85087.485126
1596326400,11801.17,12123.46,10518.5,11071.35,97553.077604
1596412800,11071.36,11473,10936,11219.81,56931.841475
1596499200,11219.68,11414.98,11000,11191.97,58629.113709
1596585600,11191.99,11780.93,11093,11744.91,74970.256852
1596672000,11744.91,11900,11562.5,11762.46,63529.08502
1596758400,11762.47,11909.94,11322,11594.23,65755.926022
1596844800,11594.36,11808.27,11512,11761.41,41858.16104
1596931200,11761.02,11797.11,11521.97,11681.68,41493.067342
1597017600,11681.69,12067.35,11450,11892.92,84952.337887
1597104000,11892.9,11935,11125,11392.08,90748.284634
1597190400,11392.09,11617.52,11150,11564.33,64909.613644
1597276800,11564.34,11792.96,11270.36,11780,70132.491502
1597363200,11779.77,11850,11634.03,11760.54,59818.852697
1597449600,11760.55,11980,11680,11852.4,56237.90505
1597536000,11852.4,11931.72,11686,11911,41368.236906
1597622400,11910.99,12468,11769.78,12281.13,84734.21154
1597708800,12281.15,12387.77,11817.93,11945.01,75923.835527
1597795200,11945.1,12020.08,11561,11754.59,73940.169606
1597881600,11754.38,11888,11668,11853.55,46085.254351
1597968000,11853.54,11878,11485.81,11531.34,64448.306142
1598054400,11531.23,11686,11376.81,11662.96,43678.701646
1598140800,11663.51,11718.07,11514.13,11648.13,37900.00469
1598227200,11648.12,11824.9,11585.09,11748.2,46212.391867
1598313600,11748.19,11767.85,11117.64,11318.42,69590.923272
1598400000,11318.42,11539.32,11244,11461.43,53998.231231
1598486400,11461.42,11592.2,11125,11330.38,63246.036383
1598572800,11330.38,11542.65,11276.89,11526.91,45953.908365
1598659200,11526.9,11580.02,11417.04,11465.84,32973.7992
1598745600,11465.84,11719,11458,11711.16,43177.879054
1598832000,11711.17,11800.77,11570,11649.51,55353.617744
1598918400,11649.51,12050.85,11515,11921.97,78148.193668
1599004800,11921.97,11954.57,11160.1,11388.54,87221.845602
1599091200,11388.54,11462.6,9960.8,10140.85,121950.106015
1599177600,10138.29,10627.05,9875.5,10446.25,92733.599113
1599264000,10446.25,10565.68,9825,10166.69,90001.605568
1599350400,10166.69,10347.14,9994.86,10256.2,56368.788815
1599436800,10255.89,10410.75,9875,10373.44,62620.230676
1599523200,10373.45,10438,9850,10126.65,73491.878418
1599609600,10126.66,10343,9981.01,10219.2,49347.113776
1599696000,10219.29,10483.35,10070.83,10336.87,58253.75375
1599782400,10336.86,10397.6,10200,10387.89,43830.254467
1599868800,10387.89,10477.97,10269.25,10440.92,35379.153096
1599955200,10440.67,10580.11,10200,10332.83,43837.609865
1600041600,10332.84,10750,10212.34,10671.77,67059.291361
1600128000,10671.77,10930.04,10606.48,10785.31,61822.452786
1600214400,10785.23,11093,10661.22,10954.01,64991.51244
1600300800,10954.01,11045.46,10745.83,10939.99,55601.614529
1600387200,10940,11038.03,10812.84,10933.39,47266.728275
1600473600,10933.4,11179.79,10887.37,11080.65,38440.036858
1600560000,11080.64,11080.64,10723,10920.28,39157.922565
1600646400,10920.28,10988.86,10296.35,10417.22,70683.431179
1600732800,10417.22,10572.71,10353,10529.61,43991.235476
1600819200,10529.61,10537.15,10136.82,10241.46,51876.568079
1600905600,10241.46,10795.24,10190.93,10736.32,57676.619427
1600992000,10736.33,10760.53,10556.24,10686.67,48101.117008
1601078400,10686.57,10820.94,10644.68,10728.6,28420.836659
1601164800,10728.59,10799,10594.82,10774.25,30549.483253
1601251200,10774.26,10950,10626,10696.12,50095.251734
1601337600,10696.11,10867.54,10635.87,10840.48,41874.898399
1601424000,10840.58,10849.34,10665.13,10776.59,39596.027322
1601510400,10776.59,10920,10437,10619.13,60866.332893
1601596800,10619.13,10664.64,10374,10570.4,50130.393705
1601683200,10570.4,10603.56,10496.46,10542.06,22298.221341
1601769600,10542.07,10696.87,10517.87,10666.63,23212.001595
1601856000,10666.62,10798,10615.64,10792.21,34025.761653
1601942400,10792.2,10800,10525,10599.66,48674.740471
1602028800,10599.65,10681.87,10546.17,10666.39,32811.990279
1602115200,10666.4,10950,10530.41,10925.57,51959.691572
1602201600,10925.44,11104.64,10829,11050.64,48240.073237
1602288000,11050.64,11491,11050.51,11293.22,43648.036943
1602374400,11293.22,11445,11221,11369.02,29043.851339
1602460800,11369.02,11720.01,11172,11528.25,52825.28371
1602547200,11528.24,11557,11300,11420.56,42205.283709
1602633600,11420.57,11547.98,11280,11417.89,41415.106015
1602720000,11417.89,11617.34,11250.83,11505.12,48760.717679
1602806400,11505.13,11541.15,11200,11319.32,48797.749502
1602892800,11319.24,11402.42,11255,11360.2,22368.915241
1602979200,11360.31,11505,11346.22,11503.14,23284.041191
1603065600,11503.14,11823.99,11407.96,11751.47,47414.534692
1603152000,11751.46,12038.38,11677.59,11909.99,62134.750663
1603238400,11910,13217.68,11886.95,12780.96,114584.456767
1603324800,12780.75,13185,12678.08,12968.52,70038.824144
1603411200,12968.84,13027.69,12720.08,12923.07,50386.999841
1603497600,12923.06,13166.73,12870,13111.73,35952.20907
1603584000,13111.73,13350,12888,13028.83,38481.579504
1603670400,13029.64,13238.81,12765,13052.19,60951.672986
1603756800,13052.15,13789.29,13019.87,13636.17,80796.553996
1603843200,13636.16,13859.48,12888,13266.4,94440.561226
1603929600,13266.4,13642.91,12920.77,13455.7,74872.602132
1604016000,13455.69,13669.98,13115,13560.1,70657.778881
1604102400,13560.1,14100,13411.5,13791,67339.238515
1604188800,13791,13895,13603,13761.5,36285.648526
1604275200,13761.49,13830,13195.05,13549.37,64566.421908
1604361600,13549.63,14066.11,13284.99,14023.53,74115.630787
1604448000,14023.53,14259,13525,14144.01,93016.988262
1604534400,14144.01,15750,14093.56,15590.02,143741.522673
1604620800,15590.02,15960,15166,15579.92,122618.197695
1604707200,15579.93,15753.52,14344.22,14818.3,101431.206553
1604793600,14818.3,15650,14703.88,15475.1,65547.178574
1604880000,15475.1,15840,14805.54,15328.41,108976.334134
1604966400,15328.41,15460,15072.46,15297.21,61681.919606
1605052800,15297.21,15965,15272.68,15684.24,78469.746458
1605139200,15684.25,16340.7,15440.64,16291.86,102196.356592
1605225600,16291.85,16480,15952.35,16320.7,75691.881014
1605312000,16320.04,16326.99,15670,16070.45,59116.347179
1605398400,16069.56,16180,15774.72,15957,43596.841513
1605484800,15957,16880,15864,16713.57,81300.675924
1605571200,16713.08,17858.82,16538,17659.38,115221.403102
1605657600,17659.38,18476.93,17214.45,17776.12,149019.788134
1605744000,17777.75,18179.8,17335.65,17802.82,93009.561008
1605830400,17802.81,18815.22,17740.04,18655.67,88423.018489
1605916800,18655.66,18965.9,18308.58,18703.8,75577.458394
1606003200,18703.8,18750,17610.86,18414.43,81645.737778
1606089600,18413.88,18766,18000,18368,82961.506093
1606176000,18368.01,19418.97,18018,19160.01,113581.509241
1606262400,19160,19484.21,18500.27,18719.11,93266.576887
1606348800,18718.83,18915.03,16188,17149.47,181005.246693
1606435200,17149.47,17457.62,16438.08,17139.52,85297.024787
1606521600,17139.53,17880.49,16865.56,17719.85,64910.69997
1606608000,17719.84,18360.05,17517,18184.99,55329.016303
1606694400,18185,19863.16,18184.99,19695.87,115463.466888
1606780800,19695.87,19888,18001.12,18764.96,127698.762652
1606867200,18764.96,19342,18330,19204.09,75911.013478
1606953600,19204.08,19598,18867.2,19421.9,66689.391279
1607040000,19422.34,19527,18565.31,18650.52,71283.6682
1607126400,18650.51,19177,18500,19147.66,42922.748573
1607212800,19147.66,19420,18857,19359.4,37043.091861
1607299200,19358.67,19420.91,18902.88,19166.9,41372.296293
1607385600,19166.9,19294.84,18200,18324.11,61626.947614
1607472000,18324.11,18639.57,17650,18541.28,79585.553801
1607558400,18541.29,18557.32,17911.12,18254.63,52890.675094
1607644800,18254.81,18292.73,17572.33,18036.53,72610.724259
1607731200,18036.53,18948.66,18020.7,18808.69,49519.978432
1607817600,18808.69,19411,18711.12,19174.99,56560.821744
1607904000,19174.99,19349,19000,19273.14,47257.201294
1607990400,19273.69,19570,19050,19426.43,61834.366011
1608076800,19426.43,21560,19278.6,21335.52,114306.33557
1608163200,21335.52,23800,21230,22797.16,184882.476748
1608249600,22797.15,23285.18,22350,23107.39,79646.134315
1608336000,23107.39,24171.47,22750,23821.61,86045.064677
1608422400,23821.6,24295,23060,23455.52,76690.145685
1608508800,23455.54,24102.77,21815,22719.71,87175.188425
1608595200,22719.88,23837.1,22353.4,23810.79,87033.12616
1608681600,23810.79,24100,22600,23232.76,119047.259733
1608768000,23232.39,23794.43,22703.42,23729.2,69013.834252
1608854400,23728.99,24789.86,23433.6,24712.47,79519.943569
1608940800,24712.47,26867.03,24500,26493.39,97806.513386
1609027200,26493.4,28422,25700,26281.66,148455.586214
1609113600,26281.54,27500,26101,27079.41,79721.742496
1609200000,27079.42,27410,25880,27385,69411.592606
1609286400,27385,28996,27320,28875.54,95356.057826
1609372800,28875.55,29300,27850,28923.63,75508.505152
1609459200,28923.63,29600,28624.57,29331.69,54182.925011
1609545600,29331.7,33300,28946.53,32178.33,129993.873362
1609632000,32176.45,34778.11,31962.99,33000.05,120957.56675
1609718400,33000.05,33600,28130,31988.71,140899.88569
1609804800,31989.75,34360,29900,33949.53,116049.997038
1609891200,33949.53,36939.21,33288,36769.36,127139.20131
1609977600,36769.36,40365,36300,39432.28,132825.700437
1610064000,39432.48,41950,36500,40582.81,139789.957499
1610150400,40586.96,41380,38720,40088.22,75785.979675
1610236800,40088.22,41350,35111.11,38150.02,118209.544503
1610323200,38150.02,38264.74,30420,35404.47,249131.539943
1610409600,35410.37,36628,32531,34051.24,133948.151996
1610496000,34049.15,37850,32380,37371.38,124477.914938
1610582400,37371.38,40100,36701.23,39144.5,102950.389421
1610668800,39145.21,39747.76,34408,36742.22,118300.920916
1610755200,36737.43,37950,35357.8,35994.98,86348.431508
1610841600,35994.98,36852.5,33850,35828.61,80157.727384
1610928000,35824.99,37469.83,34800,36631.27,70698.11875
1611014400,36622.46,37850,35844.06,35891.49,79611.307769
1611100800,35901.94,36415.31,33400,35468.23,89368.422918
1611187200,35468.23,35600,30071,30850.13,135004.076658
1611273600,30851.99,33826.53,28850,32945.17,142971.684049
1611360000,32950,33456,31390.16,32078,64595.287675
1611446400,32078,33071,30900,32259.9,57978.037966
1611532800,32259.45,34875,31910,32254.2,88499.226921
1611619200,32254.19,32921.88,30837.37,32467.77,84972.20691
1611705600,32464.01,32557.29,29241.72,30366.15,95911.961711
1611792000,30362.19,33783.98,29842.1,33364.86,92621.145617
1611878400,33368.18,38531.9,31915.4,34252.2,231827.005626
1611964800,34246.28,34933,32825,34262.88,84889.68134
1612051200,34262.89,34342.69,32171.67,33092.98,68742.280384
1612137600,33092.97,34717.27,32296.16,33526.37,82718.276882
1612224000,33517.09,35984.33,33418,35466.24,78056.65988
1612310400,35472.71,37662.63,35362.38,37618.87,80784.333663
1612396800,37620.26,38708.27,36161.95,36936.66,92077.456002
1612483200,36936.65,38310.12,36570,38290.24,66681.334275
1612569600,38289.32,40955.51,38215.94,39186.94,98757.311183
1612656000,39181.01,39700,37351,38795.69,84363.679763
1612742400,38795.69,46794.45,37988.89,46374.87,138589.688723
1612828800,46374.86,48142.19,44961.09,46420.42,115499.861712
1612915200,46420.42,47310,43727,44807.58,97154.1822
1613001600,44807.58,48678.9,43994.02,47969.51,89561.081454
1613088000,47968.66,48985.8,46125,47287.6,85870.035697
1613174400,47298.15,48150,46202.53,47153.69,63768.097399
1613260800,47156.78,49707.43,47014.17,48577.79,73735.475533
1613347200,48580.47,49010.92,45570.79,47911.1,79398.156784
1613433600,47911.1,50689.18,47003.62,49133.45,88813.266298
1613520000,49133.45,52618.74,48947,52119.71,85743.637818
1613606400,52117.67,52530,50901.9,51552.6,60758.046954
1613692800,51552.61,56368,50710.2,55906,79659.77802
1613779200,55906,57700.46,53863.93,55841.19,80948.205314
1613865600,55841.19,58352.8,55477.59,57408.57,58166.708511
1613952000,57412.35,57508.47,47622,54087.67,134019.434944
1614038400,54087.67,54183.59,44892.56,48891,169375.025051
1614124800,48891,51374.99,46988.69,49676.2,91881.209252
1614211200,49676.21,52041.73,46674.34,47073.73,83310.673121
1614297600,47073.73,48424.11,44106.78,46276.87,109423.200663
1614384000,46276.88,48394,45000,46106.43,66060.834292
1614470400,46103.67,46638.46,43000,45135.66,83055.369042
1614556800,45134.11,49790,44950.53,49587.03,85086.111648
1614643200,49595.76,50200,47047.6,48440.65,64221.06214
1614729600,48436.61,52640,48100.71,50349.37,81035.913705
1614816000,50349.37,51773.88,47500,48374.09,82649.716829
1614902400,48374.09,49448.93,46300,48751.71,78192.496372
1614988800,48746.81,49200,47070,48882.2,44399.234242
1615075200,48882.2,51450.03,48882.2,50971.75,55235.028032
1615161600,50959.11,52402.78,49274.67,52375.17,66987.359664
1615248000,52375.18,54895,51789.41,54884.5,71656.737076
1615334400,54874.67,57387.69,53005,55851.59,84749.238943
1615420800,55851.59,58150,54272.82,57773.16,81914.812859
1615507200,57773.15,58081.51,54962.84,57221.72,73405.406047
1615593600,57221.72,61844,56078.23,61188.39,83245.091346
1615680000,61188.38,61724.79,58966.78,58968.31,52601.05275
1615766400,58976.08,60633.43,54600,55605.2,102771.427298
1615852800,55605.2,56938.29,53271.34,56900.75,77986.694355
1615939200,56900.74,58974.73,54123.69,58912.97,70421.620841
1616025600,58912.97,60129.97,57023,57648.16,66580.406675
1616112000,57641,59468,56270.74,58030.01,52392.652961
1616198400,58030.01,59880,57820.17,58102.28,44476.941776
1616284800,58100.02,58589.1,55450.11,57351.56,48564.470274
1616371200,57351.56,58430.73,53650,54083.25,62581.626169
1616457600,54083.25,55830.9,53000,54340.89,59789.365427
1616544000,54342.8,57200,51700,52303.65,83537.465021
1616630400,52303.66,53287,50427.56,51293.78,87400.534538
1616716800,51293.78,55073.46,51214.6,55025.59,63813.774692
1616803200,55025.59,56700.36,53950,55817.14,50105.475055
1616889600,55817.14,56559.75,54691.84,55777.63,39050.387511
1616976000,55777.65,58405.82,54800.01,57635.47,67857.937398
1617062400,57635.46,59368,57071.35,58746.57,55122.443122
1617148800,58746.57,59800,56769,58740.55,60975.542666
1617235200,58739.46,59490,57935.45,58720.44,47390.744659
1617321600,58720.45,60200,58428.57,58950.01,47382.418781
1617408000,58950.01,59791.72,56880,57051.94,47409.852113
1617494400,57051.95,58492.85,56388,58202.01,41314.081973
1617580800,58202.01,59272,56777.77,59129.99,54258.01579
1617667200,59129.99,59495.24,57413.02,57991.15,54201.000727
1617753600,57990.03,58655,55473,55953.45,71228.405659
1617840000,55953.44,58153.31,55700,58077.52,44283.147019
1617926400,58077.52,58894.9,57654,58142.54,40831.884911
1618012800,58142.55,61500,57900.01,59769.13,69906.424117
1618099200,59769.13,60699,59232.52,60002.43,41156.715391
1618185600,59998.8,61300,59350.59,59860,56375.037117
1618272000,59860.01,63777.77,59805.15,63575,82848.688746
1618358400,63575.01,64854,61301,62959.53,82616.343993
1618444800,62959.53,63800,62020,63159.98,51649.70034
1618531200,63158.74,63520.61,60000,61334.8,91764.139884
1618617600,61334.81,62506.05,59580.91,60006.66,58912.256128
1618704000,60006.67,60499,50931.3,56150.01,124882.131824
1618790400,56150.01,57526.81,54221.58,55633.14,78229.042267
1618876800,55633.14,57076.24,53329.96,56425,72744.482151
1618963200,56425,56757.91,53536.02,53787.63,66984.756909
1619049600,53787.62,55521.48,50500,51690.96,104199.478711
1619136000,51690.95,52131.85,47500,51125.14,126439.334755
1619222400,51110.56,51166.22,48657.14,50047.84,55361.512573
1619308800,50047.84,50567.91,46930,49066.77,58255.645004
1619395200,49066.76,54356.62,48753.44,54001.39,86310.802124
1619481600,54001.38,55460,53222,55011.97,54064.034675
1619568000,55011.97,56428,53813.16,54846.22,55130.459015
1619654400,54846.23,55195.84,52330.94,53555,52486.019455
1619740800,53555,57963,53013.01,57694.27,68578.910045
1619827200,57697.25,58458.07,56956.14,57800.37,42600.351836
1619913600,57797.35,57911.02,56035.25,56578.21,36812.878863
1620000000,56578.21,58981.44,56435,57169.39,57649.931286
1620086400,57169.39,57200,53046.69,53200.01,85324.625903
1620172800,53205.05,58069.82,52900,57436.11,77263.923439
1620259200,57436.11,58360,55200,56393.68,70181.671908
1620345600,56393.68,58650,55241.63,57314.75,74542.747829
1620432000,57315.49,59500,56900,58862.05,69709.906028
1620518400,58866.53,59300,56235.66,58240.84,69806.11991
1620604800,58240.83,59500,53400,55816.14,89586.34925
1620691200,55816.14,56862.43,54370,56670.02,64329.54055
1620777600,56670.02,58000.01,48600,49631.32,99842.789836
1620864000,49537.15,51367.19,46000,49670.97,147332.002121
1620950400,49671.92,51483,48799.75,49841.45,80082.204306
1621036800,49844.16,50700,46555,46762.99,89437.449359
1621123200,46762.99,49795.89,43825.39,46431.5,114269.812775
1621209600,46426.83,46686,42001,43538.04,166657.172736
1621296000,43538.02,45799.29,42250.02,42849.78,116979.860784
1621382400,42849.78,43584.9,30000,36690.09,354347.243161
1621468800,36671.23,42451.67,34850,40526.64,203017.596923
1621555200,40525.39,42200,33488,37252.01,202100.888258
1621641600,37263.35,38829,35200.62,37449.73,126542.243689
1621728000,37458.51,38270.64,31111.01,34655.25,217136.046593
1621814400,34681.44,39920,34031,38796.29,161630.893971
1621900800,38810.99,39791.77,36419.62,38324.72,111996.228404
1621987200,38324.72,40841,37800.44,39241.91,104780.773396
1622073600,39241.92,40411.14,37134.27,38529.98,86547.158794
1622160000,38529.99,38877.83,34684,35663.49,135377.62972
1622246400,35661.79,37338.58,33632.76,34605.15,112663.092689
1622332800,34605.15,36488,33379,35641.27,73535.386967
1622419200,35641.26,37499,34153.84,37253.81,94160.735289
1622505600,37253.82,37894.81,35666,36693.09,81234.66377
1622592000,36694.85,38225,35920,37568.68,67587.372495
1622678400,37568.68,39476,37170,39246.79,75889.106011
1622764800,39246.78,39289.07,35555.15,36829,91317.799245
1622851200,36829.15,37925,34800,35513.2,70459.62149
1622937600,35516.07,36480,35222,35796.31,47650.206637
1623024000,35796.31,36900,33300,33552.79,77574.952573
1623110400,33556.96,34068.01,31000,33380.81,123251.189037
1623196800,33380.8,37534.79,32396.82,37388.05,136607.597517
1623283200,37388.05,38491,35782,36675.72,109527.284943
1623369600,36677.83,37680.4,35936.77,37331.98,78466.0053
1623456000,37331.98,37463.63,34600.36,35546.11,87717.54999
1623542400,35546.12,39380,34757,39020.57,86921.025555
1623628800,39020.56,41064.05,38730,40516.29,108522.391949
1623715200,40516.28,41330,39506.4,40144.04,80679.622838
1623801600,40143.8,40527.14,38116.01,38349.01,87771.976937
1623888000,38349,39559.88,37365,38092.97,79541.307119
1623974400,38092.97,38202.84,35129.29,35819.84,95228.042935
1624060800,35820.48,36457,34803.52,35483.72,68712.449461
1624147200,35483.72,36137.72,33336,35600.16,89878.17085
1624233600,35600.17,35750,31251.23,31608.93,168778.873159
1624320000,31614.12,33298.78,28805,32509.56,204208.179762
1624406400,32509.56,34881,31683,33678.07,126966.100563
1624492800,33675.07,35298,32286.57,34663.09,86625.80426
1624579200,34663.08,35500,31275,31584.45,116061.130356
1624665600,31576.09,32730,30151,32283.65,107820.375287
1624752000,32283.65,34749,31973.45,34700.34,96613.244211
1624838400,34702.49,35297.71,33862.72,34494.89,82222.267819
1624924800,34494.89,36600,34225.43,35911.73,90788.79622
1625011200,35911.72,36100,34017.55,35045,77152.197634
1625097600,35045,35057.57,32711,33504.69,71708.266112
1625184000,33502.33,33977.04,32699,33786.55,56172.181378
1625270400,33786.54,34945.61,33316.73,34669.13,43044.578641
1625356800,34669.12,35967.85,34357.15,35286.51,43703.475789
1625443200,35288.13,35293.78,33125.55,33690.14,64123.874245
1625529600,33690.15,35118.88,33532,34220.01,58210.596349
1625616000,34220.02,35059.09,33777.77,33862.12,53807.521675
1625702400,33862.11,33929.64,32077,32875.71,70136.48032
1625788800,32875.71,34100,32261.07,33815.81,47153.939899
1625875200,33815.81,34262,33004.78,33502.87,34761.175468
1625961600,33502.87,34666,33306.47,34258.99,31572.647448
1626048000,34259,34678.43,32658.34,33086.63,48181.403762
1626134400,33086.94,33340,32202.25,32729.77,41126.361008
1626220800,32729.12,33114.03,31550,32820.02,46777.823484
1626307200,32820.03,33185.25,31133,31880,51639.576353
1626393600,31874.49,32249.18,31020,31383.87,48499.864154
1626480000,31383.86,31955.92,31164.31,31520.07,34012.242132
1626566400,31520.07,32435,31108.97,31778.56,35923.716186
1626652800,31778.57,31899,30407.44,30839.65,47340.468499
1626739200,30839.65,31063.07,29278,29790.35,61034.049017
1626825600,29790.34,32858,29482.61,32144.51,82796.265128
1626912000,32144.51,32591.35,31708,32287.83,46148.092433
1626998400,32287.58,33650,31924.32,33634.09,50112.863626
1627084800,33634.1,34500,33401.14,34258.14,47977.550138
1627171200,34261.51,35398,33851.12,35381.02,47852.928313
1627257600,35381.02,40550,35205.78,37237.6,152452.512724
1627344000,37241.33,39542.61,36383,39457.87,88397.267015
1627430400,39456.61,40900,38772,40019.56,101344.528441
1627516800,40019.57,40640,39200,40016.48,53998.439283
1627603200,40018.49,42316.71,38313.23,42206.37,73602.784805
1627689600,42206.36,42448,41000.15,41461.83,44849.791012
1627776000,41461.84,42599,39422.01,39845.44,53953.186326
1627862400,39850.27,40480.01,38690,39147.82,50837.351954
1627948800,39146.86,39780,37642.03,38207.05,57117.435853
1628035200,38207.04,39969.66,37508.56,39723.18,52329.35243
1628121600,39723.17,41350,37332.7,40862.46,84343.755621
1628208000,40862.46,43392.43,39853.86,42836.87,75753.941347
1628294400,42836.87,44700,42446.41,44572.54,73396.740808
1628380800,44572.54,45310,43261,43794.37,69329.092698
1628467200,43794.36,46454.15,42779,46253.4,74587.884845
1628553600,46248.87,46700,44589.46,45584.99,53814.643421
1628640000,45585,46743.47,45341.14,45511,52734.901977
1628726400,45510.67,46218.12,43770,44399,55266.108781
